,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
z22vh5x4pxzffxcpx04t1aokgjqbk2i0l2ju4pgkf1wxrk0h00410,rabbit,1 month ago,1.51E+12,"Fook the republicans- conor mcgregor",5,TRUE,1,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.433,Empty tweets / Garbage / No sentiments,0.58
,,,,,,,,z22vh5x4pxzffxcpx04t1aokgjqbk2i0l2ju4pgkf1wxrk0h00410.1503335728681948,jaydeviil,1 month ago,1.51E+12,"and the dems burn them both i say honk if you love bacon greasechenk the buffalo that cried nazi",1,/Negative/Sadness/,Negative,0.531,Sadness,0.272
z22ozjtojv2cv31ubacdp43ajh3npuovq4pelhaapb1w03c010c,Gustav,1 month ago,1.51E+12,Do people think that this is the first time there is racism among republicans? It's been one of their main strategies for decades. It has worked great when it comes to getting white people to vote against their own interest.,11,TRUE,1,,,,,,,/Positive/Happiness/,Positive,0.46,Happiness,0.23
,,,,,,,,z22ozjtojv2cv31ubacdp43ajh3npuovq4pelhaapb1w03c010c.1503342527359365,Littos Alive,1 month ago,1.51E+12,Gustav no way! at least I hope no one's that deft.,0,/Negative/Boredom/,Negative,0.637,Boredom,0.245
z23zi5wyswyptrvlhacdp432wfr0zyox4hjtykii1s5w03c010c,Paddy McG,1 month ago,1.51E+12,Great to see Stef has joined the team. Brilliant addition!,0,FALSE,0,,,,,,,/Positive/Happiness/,Positive,0.539,Happiness,0.279
z231vx1hcteoyno5u04t1aokguekmx1tijrhegi0gogork0h00410,orangeedo,1 month ago,1.51E+12,This is cancer. TYT is just emotion based and factually selective on all topics. Always going along with the corporate narrative.,7,TRUE,7,,,,,,,/Negative/Anger/,Negative,0.398,Anger,0.224
,,,,,,,,z231vx1hcteoyno5u04t1aokguekmx1tijrhegi0gogork0h00410.1503334561551228,Aries,1 month ago,1.51E+12,What's the matter? Don't like the truth snowflake?,6,/Negative/Hate/,Negative,0.428,Hate,0.259
,,,,,,,,z231vx1hcteoyno5u04t1aokguekmx1tijrhegi0gogork0h00410.1503335100728560,Seriously,1 month ago,1.51E+12,Aha a liberal calling someone a snowflake ? Funny no it's just bullshit like usual,0,/Negative/Sadness/,Negative,0.444,Sadness,0.244
,,,,,,,,z231vx1hcteoyno5u04t1aokguekmx1tijrhegi0gogork0h00410.1503335761432037,Andrea Bono,1 month ago,1.51E+12,"orangeedo and you are so hurt, get yourself a safe space little baby",1,/Negative/Worry/,Negative,0.47,Worry,0.27
,,,,,,,,z231vx1hcteoyno5u04t1aokguekmx1tijrhegi0gogork0h00410.1503335773835647,Vinyl,1 month ago,1.51E+12,Seriously conservatives are the actual snowflakes dumbass,2,/Negative/Worry/,Negative,0.559,Worry,0.217
,,,,,,,,z231vx1hcteoyno5u04t1aokguekmx1tijrhegi0gogork0h00410.1503335849080427,jaydeviil,1 month ago,1.51E+12,"am just curious do you pat yourself on the back every time you prove how stupid you are by commenting, or do you have retards by you pumping your nuts?",1,/Negative/Anger/,Negative,0.479,Anger,0.258
,,,,,,,,z231vx1hcteoyno5u04t1aokguekmx1tijrhegi0gogork0h00410.1503335921583393,San Qiang Li,1 month ago,1.51E+12,TYT? Corporate narrative? Seriously?,0,/Negative/Worry/,Negative,0.636,Worry,0.24
,,,,,,,,z231vx1hcteoyno5u04t1aokguekmx1tijrhegi0gogork0h00410.1503336740248232,Seriously,1 month ago,1.51E+12,I'm not a conservative I'm independent and wasn't it the liberals with the safe space ? Also I'm not a snowflake I just really hate liberals more then republicans,0,/Negative/Hate/,Negative,0.715,Hate,0.312
z23zi5wyswyptrvlhacdp43bmev0j4m5pfuey1yq0vhw03c010c,Paddy McG,1 month ago,1.51E+12,Jimmy Dore is a complete legend.,8,TRUE,1,,,,,,,/Neutral/Surprise/,Neutral,0.404,Surprise,0.658
,,,,,,,,z23zi5wyswyptrvlhacdp43bmev0j4m5pfuey1yq0vhw03c010c.1503335955789161,jaydeviil,1 month ago,1.51E+12,"BOT BOT BOT !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!honk if you love bacon grease chenk the buffalo that cried nazi",0,/Negative/Sadness/,Negative,0.384,Sadness,0.252
z22rwtzp2oicwz4qe04t1aokgpqx5mqpd2gftbve0y5frk0h00410,Bolgernow,1 month ago,1.51E+12,"We've know this since the Civil War and when the parties switched in the 1950's overCivil Rights. This isn't a joke. They all Actively Support All White Supremacist Polices",3,FALSE,0,,,,,,,/Negative/Worry/,Negative,0.539,Worry,0.213
z22szx1hykyge3zix04t1aokgiie4qhd5q4xj50c2aitbk0h00410,INFOSWORDS,1 month ago,1.51E+12,The Democratic Party created the KKK morons lol. And all those statues you want down were put up by Democrats LMFAO,0,TRUE,5,,,,,,,/Positive/Happiness/,Positive,0.396,Happiness,0.249
,,,,,,,,z22szx1hykyge3zix04t1aokgiie4qhd5q4xj50c2aitbk0h00410.1503334158369792,HighImTri,1 month ago,1.51E+12,INFOSWORDS the party has changed drastically. The Democratic Party of today is  different,2,/Negative/Worry/,Negative,0.439,Worry,0.248
,,,,,,,,z22szx1hykyge3zix04t1aokgiie4qhd5q4xj50c2aitbk0h00410.1503334181921650,Despicably Irascible Rapscallion,1 month ago,1.51E+12,INFOSWORDS Southern racist democrats in 1920 = southern racist republicans now.  This really isn't that complicated.,3,/Negative/Worry/,Negative,0.56,Worry,0.231
,,,,,,,,z22szx1hykyge3zix04t1aokgiie4qhd5q4xj50c2aitbk0h00410.1503334405317183,Armed Analysis,1 month ago,1.51E+12,The parties switched. Why do you think Republicans want to keep a Democratic battle flag and Democrat statues?(South was majority Democrat in the Civil War),1,/Negative/Worry/,Negative,0.633,Worry,0.211
,,,,,,,,z22szx1hykyge3zix04t1aokgiie4qhd5q4xj50c2aitbk0h00410.1503335805827428,Vinyl,1 month ago,1.51E+12,INFOSWORDS THERE WAS A PARTY SWITCH DUMBASS,3,/Negative/Worry/,Negative,0.395,Worry,0.238
,,,,,,,,z22szx1hykyge3zix04t1aokgiie4qhd5q4xj50c2aitbk0h00410.1503343243159194,Kim Jong-un,1 month ago,1.51E+12,Look at how people defendthe  democrats who started the kkk lol and say theirs no way in he'll tbe democrats are racist lol,0,/Positive/Fun/,Positive,0.42,Fun,0.325
z22je3iy5vadubicbacdp43b1no21dthl1crijq22t1w03c010c,David Northrup,1 month ago,1.51E+12,Wow I got to call b***** on this man that is really fake news for real when he was talking about the snake he was not calling him a snake he was talking about Muslims and you know it that's just the craziest manipulation I've ever seen,0,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.358,Surprise,0.925
z231t5gb0qrffxanmacdp43basow24umob5jc551e0lw03c010c,blaze5053,1 month ago,1.51E+12,Trump can't do his job because he is white.  _�_�_�_�_�_�,1,TRUE,6,,,,,,,/Negative/Worry/,Negative,0.585,Worry,0.244
,,,,,,,,z231t5gb0qrffxanmacdp43basow24umob5jc551e0lw03c010c.1503334181080674,INFOSWORDS,1 month ago,1.51E+12,"blaze5053 he never said that, the judge has actual ties to a supremacy group called la Raza and they admit they are a racist Group. It's not debatable",0,/Neutral/Surprise/,Neutral,0.427,Surprise,0.943
,,,,,,,,z231t5gb0qrffxanmacdp43basow24umob5jc551e0lw03c010c.1503334298968753,Despicably Irascible Rapscallion,1 month ago,1.51E+12,blaze5053 Trump can't do his job because he's incompetent.,1,/Negative/Worry/,Negative,0.613,Worry,0.251
,,,,,,,,z231t5gb0qrffxanmacdp43basow24umob5jc551e0lw03c010c.1503336005865949,San Qiang Li,1 month ago,1.51E+12,"Indeed. Calling him white is an insult to caucasians everywhere. Also, it's racist.",1,/Neutral/Surprise/,Neutral,0.453,Surprise,0.76
,,,,,,,,z231t5gb0qrffxanmacdp43basow24umob5jc551e0lw03c010c.1503336099719045,jaydeviil,1 month ago,1.51E+12,"what���s the difference between radical and degree numbers?honk if you love bacon greasechenk the buffalo that cried nazi",0,/Negative/Sadness/,Negative,0.465,Sadness,0.25
,,,,,,,,z231t5gb0qrffxanmacdp43basow24umob5jc551e0lw03c010c.1503337399014666,blaze5053,1 month ago,1.51E+12,INFOSWORDS so I didn't just see and hear him say a American can not judge his case because of his Mexican Heritage. Right!!!!!!!!! Keep trying,0,/Negative/Anger/,Negative,0.443,Anger,0.212
,,,,,,,,z231t5gb0qrffxanmacdp43basow24umob5jc551e0lw03c010c.1503339039291416,Sterling,1 month ago,1.51E+12,"Ladies and gentlemen, look upon with wonder. The racist leftist has returned.Both sides have racism dumbass.",1,/Positive/Love/,Positive,0.39,Love,0.263
z22us1awrueoivqxe04t1aokgevfpxf2fmcxzz1m5ksmbk0h00410,Johnny Blazem,1 month ago,1.51E+12,Well dems are the one's who owned slaves And was the original founders of the kkk,4,TRUE,5,,,,,,,/Neutral/Surprise/,Neutral,0.513,Surprise,0.681
,,,,,,,,z22us1awrueoivqxe04t1aokgevfpxf2fmcxzz1m5ksmbk0h00410.1503333935899823,Collyn Brown,1 month ago,1.51E+12,But what your dumb ass doesn't know is that they were CONSERVATIVE democrats...hence why the south remained conservative and shed the democrat name during platform switches. You guys were still the slave owners kiddo.,3,/Negative/Worry/,Negative,0.611,Worry,0.238
,,,,,,,,z22us1awrueoivqxe04t1aokgevfpxf2fmcxzz1m5ksmbk0h00410.1503334329621046,Lionel Steele,1 month ago,1.51E+12,Both parties are playing hot potato with white scumbags.  The GOP is holding them now.,1,/Positive/Fun/,Positive,0.455,Fun,0.37
,,,,,,,,z22us1awrueoivqxe04t1aokgevfpxf2fmcxzz1m5ksmbk0h00410.1503334619838211,No Labels,1 month ago,1.51E+12,"It's always seems like it's the white males, though, right?",0,/Positive/Love/,Positive,0.401,Love,0.252
,,,,,,,,z22us1awrueoivqxe04t1aokgevfpxf2fmcxzz1m5ksmbk0h00410.1503335194716136,Johnny Blazem,1 month ago,1.51E+12,You're a moron. I bet your parents cannot wait for you to get lost,0,/Negative/Anger/,Negative,0.547,Anger,0.224
,,,,,,,,z22us1awrueoivqxe04t1aokgevfpxf2fmcxzz1m5ksmbk0h00410.1503336077149152,San Qiang Li,1 month ago,1.51E+12,"Ah, yes...if you can't actually hit them with facts, just insult them. The ultimate whiny kid strategy!",1,/Negative/Worry/,Negative,0.371,Worry,0.244
z22eid3zfu2vin3veacdp434lqaqlqmllf12m0rrycxw03c010c,12ttttttttt,1 month ago,1.51E+12,"Amerikkka is racist as hell.  it was founded in hate, it will continue to be full of these white devils.",4,TRUE,4,,,,,,,/Negative/Hate/,Negative,0.581,Hate,0.246
,,,,,,,,z22eid3zfu2vin3veacdp434lqaqlqmllf12m0rrycxw03c010c.1503333966214441,Dragon1717,1 month ago,1.51E+12,"It's ""America"", not ""Amerikka"" so let's get that straight. And heaven's to Betsy, golly g whiz. Don't you know the devil is a giant red man who lives in an underground fire cave and holds a pitchfork? And if you're not careful he'll shove that pitchfork up your ass and plant you in the courtyard of the Holiday Inn. Some housekeeping worker will find you at shift change.",1,/Negative/Hate/,Negative,0.471,Hate,0.236
,,,,,,,,z22eid3zfu2vin3veacdp434lqaqlqmllf12m0rrycxw03c010c.1503334155069375,Kaine 317550 21312113,1 month ago,1.51E+12,12ttttttttt . As a black man. I just want to say that this ignorant racist guy does not speak for me.,4,/Negative/Hate/,Negative,0.63,Hate,0.275
,,,,,,,,z22eid3zfu2vin3veacdp434lqaqlqmllf12m0rrycxw03c010c.1503342599556118,Littos Alive,1 month ago,1.51E+12,Dragon1717 that was marginally insulting.better than usual though.,0,/Positive/Relief/,Positive,0.412,Relief,0.335
,,,,,,,,z22eid3zfu2vin3veacdp434lqaqlqmllf12m0rrycxw03c010c.1503342723048930,Littos Alive,1 month ago,1.51E+12,"Dragon1717 and it is Amerikkka all day if you're a minority and chose to convey your transgressions in this way.  don't correct our expressions, that's not your call and will never be your right.",0,/Negative/Anger/,Negative,0.543,Anger,0.235
z22tsbf51qvsvzsob04t1aokgosf4npargprfzstl4jpbk0h00410,Jace Solomon,1 month ago,1.51E+12,The Republican Party is filled with retards.,31,TRUE,2,,,,,,,/Negative/Worry/,Negative,0.395,Worry,0.246
,,,,,,,,z22tsbf51qvsvzsob04t1aokgosf4npargprfzstl4jpbk0h00410.1503334233215145,Seriously,1 month ago,1.51E+12,Then you must be in it,0,/Neutral/Surprise/,Neutral,0.538,Surprise,0.65
,,,,,,,,z22tsbf51qvsvzsob04t1aokgosf4npargprfzstl4jpbk0h00410.1503343467415193,Jesse Torres,1 month ago,1.51E+12,"When President Trump said ""Make America Great Again,"" he meant it��just for old-fashioned racist white guys who either fear, hate,��or are prejudice against women, minorities, non-Christians, and foreigners. He will also never truly denounce the KKK, Alt-Right, or White Supremacist groups given how he doesn't see them as domestic terrorists or violent extremists since they are the base that helped elect him. You get what you voted for, and if you voted for Donald Trump for reasons besides his bigotry, you (at the very least) partially condoned his attitudes and rhetoric for any human being that isn't like him.",1,/Negative/Hate/,Negative,0.515,Hate,0.249
z22tsbf51qvsvzsob04t1aokgjkzr5dmetlztdrontr3rk0h00410,Jace Solomon,1 month ago,1.51E+12,Why do racists get mad when they are called racists? It makes no sense.,55,TRUE,11,,,,,,,/Negative/Worry/,Negative,0.648,Worry,0.222
,,,,,,,,z22tsbf51qvsvzsob04t1aokgjkzr5dmetlztdrontr3rk0h00410.1503333466728268,orangeedo,1 month ago,1.51E+12,Jace Solomon why are you a racist then?,6,/Neutral/Surprise/,Neutral,0.683,Surprise,0.767
,,,,,,,,z22tsbf51qvsvzsob04t1aokgjkzr5dmetlztdrontr3rk0h00410.1503334238055962,Wendell Wright,1 month ago,1.51E+12,"They don't view it as racism because it's the natural order of law to them, aka the way it should be. I wish they would just be honest and say that, period, that's why I have much more respect for those crazy nazi and all right sympathizers that were in Charlottesville Virginia. Closeted or hidden racism is the most destructive type, losers.",3,/Negative/Worry/,Negative,0.442,Worry,0.248
,,,,,,,,z22tsbf51qvsvzsob04t1aokgjkzr5dmetlztdrontr3rk0h00410.1503335222299575,Robe Spier,1 month ago,1.51E+12,cause it's the modern term for heretic. inquisition will hit on you for this,1,/Negative/Hate/,Negative,0.367,Hate,0.26
,,,,,,,,z22tsbf51qvsvzsob04t1aokgjkzr5dmetlztdrontr3rk0h00410.1503340626944353,FG K12,1 month ago,1.51E+12,"Honest the label ""racist"" is so diluted and overused thanks to the left.",0,/Negative/Worry/,Negative,0.386,Worry,0.233
,,,,,,,,z22tsbf51qvsvzsob04t1aokgjkzr5dmetlztdrontr3rk0h00410.1503343447345926,Jesse Torres,1 month ago,1.51E+12,"When President Trump said ""Make America Great Again,"" he meant it��just for old-fashioned racist white guys who either fear, hate,��or are prejudice against women, minorities, non-Christians, and foreigners. He will also never truly denounce the KKK, Alt-Right, or White Supremacist groups given how he doesn't see them as domestic terrorists or violent extremists since they are the base that helped elect him. You get what you voted for, and if you voted for Donald Trump for reasons besides his bigotry, you (at the very least) partially condoned his attitudes and rhetoric for any human being that isn't like him.",4,/Negative/Hate/,Negative,0.515,Hate,0.249
,,,,,,,,z22tsbf51qvsvzsob04t1aokgjkzr5dmetlztdrontr3rk0h00410.1503344441312527,Angel Rojo,1 month ago,1.51E+12,"It's fake anger.  Racists know racism is irrational, but have to find some way to sidestep Science and Logic, so racists pretend to be angry when they're called out for their irrational beliefs.  Racists want to be racist in all but name.",6,/Negative/Anger/,Negative,0.486,Anger,0.244
,,,,,,,,z22tsbf51qvsvzsob04t1aokgjkzr5dmetlztdrontr3rk0h00410.1503358682584229,JoeyFiveandDimes,1 month ago,1.51E+12,"The racists get 'mad' for stating the obvious because #1, they aren't very smart; and #2, they would rather be whiny little victim bitches .",1,/Negative/Hate/,Negative,0.571,Hate,0.252
,,,,,,,,z22tsbf51qvsvzsob04t1aokgjkzr5dmetlztdrontr3rk0h00410.1503361341575094,Banana Republic USA,1 month ago,1.51E+12,"Look at the responses here... the low-IQ contards completely miss the point of your post. Back on topic, you'd think they'd be proud of their racism. They are to themselves.",0,/Negative/Worry/,Negative,0.418,Worry,0.271
,,,,,,,,z22tsbf51qvsvzsob04t1aokgjkzr5dmetlztdrontr3rk0h00410.1503361739304950,Justme21021,1 month ago,1.51E+12,lol !!!!,1,/Positive/Fun/,Positive,0.832,Fun,0.339
,,,,,,,,z22tsbf51qvsvzsob04t1aokgjkzr5dmetlztdrontr3rk0h00410.1503424688069568,Trey Corte�_,1 month ago,1.51E+12,Jace Solomon y'all Dems can play the race card all you want and y'all will lose again! America doesn't care!!!,1,/Negative/Worry/,Negative,0.408,Worry,0.225
,,,,,,,,z22tsbf51qvsvzsob04t1aokgjkzr5dmetlztdrontr3rk0h00410.1503430517182686,Jace Solomon,1 month ago,1.51E+12,Trey Corte�_ what race card? You're not making any sense.,1,/Neutral/Surprise/,Neutral,0.47,Surprise,0.626
z23ddlbzkvrfsfvnxacdp435zw1vea2ytkvdpp0h3t5w03c010c,Dragon1717,1 month ago,1.51E+12,It's often been said by many a wise pundit that the race card it the last refuge of the liberal scoundrel.,2,TRUE,5,,,,,,,/Negative/Hate/,Negative,0.413,Hate,0.234
,,,,,,,,z23ddlbzkvrfsfvnxacdp435zw1vea2ytkvdpp0h3t5w03c010c.1503333677271087,ffairlane57,1 month ago,1.51E+12,YOUR A IDIOT.,1,/Positive/Love/,Positive,0.399,Love,0.244
,,,,,,,,z23ddlbzkvrfsfvnxacdp435zw1vea2ytkvdpp0h3t5w03c010c.1503334457987332,Johnny Nunya,1 month ago,1.51E+12,You're an idiot. Ironic to call him an idiot when you can't spell a simple word.,0,/Neutral/Surprise/,Neutral,0.374,Surprise,0.824
,,,,,,,,z23ddlbzkvrfsfvnxacdp435zw1vea2ytkvdpp0h3t5w03c010c.1503334523060882,Despicably Irascible Rapscallion,1 month ago,1.51E+12,Dragon1717 So 'unite the right' are liberal scoundrels now?  The ability of conservatives to deny reality is astounding.,1,/Negative/Worry/,Negative,0.372,Worry,0.21
,,,,,,,,z23ddlbzkvrfsfvnxacdp435zw1vea2ytkvdpp0h3t5w03c010c.1503334882242589,ffairlane57,1 month ago,1.51E+12,YOUR A JURK,1,/Positive/Love/,Positive,0.563,Love,0.319
,,,,,,,,z23ddlbzkvrfsfvnxacdp435zw1vea2ytkvdpp0h3t5w03c010c.1503342786512075,Littos Alive,1 month ago,1.51E+12,"Dragon1717 so only Nazi's can use the race card? get the f outta here,clown!",0,/Neutral/Surprise/,Neutral,0.429,Surprise,0.529
